city,time_hr,dry_bulb_C,dew_point_C,wet_bulb_C,sky_temp_C,humidity_ratio,rel_humidity_pct,wind_speed_ms,wind_dir_deg,atm_pressure_atm,month,hour,day_of_year,ghi_Wm2,dni_proj_Wm2,dhi_Wm2,latitude,longitude,elevation_m
Campeche,0,18.1999999999999,17.6,17.7716401978796,10.9362642500545,0.0125826619444761,96.0,0.6,88.0,0.998766345916604,12,0,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,1,21.75,20.95,21.1635551348648,16.2287548566042,0.0155884212318598,95.0,1.5,85.5,0.998766345916604,1,1,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2,25.2,24.25,24.4376195507013,21.2444517770965,0.0190967592832674,94.0,2.14999999999999,77.5,0.998766345916604,1,2,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,3,25.05,24.15,24.3542571015777,20.973191685361,0.0190254741794544,94.5,1.7,93.0,0.998766345916604,1,3,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,4,24.9,24.05,24.3339903623721,20.6760063042937,0.019056529949678,95.5,1.7,122.0,0.998766345916604,1,4,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,5,24.7,24.05,24.2627434591958,20.3489215884458,0.0190266163631648,96.5,1.8,129.0,0.998766345916604,1,5,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6,24.5,24.1,24.1897852510145,20.0312341423431,0.0189942925106662,97.5,1.85,122.5,0.998766345916604,1,6,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,7,24.3,24.1,24.1769050977387,19.6946394378153,0.019058804185133,99.0,1.8,106.5,0.998766345916604,1,7,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,8,24.4,24.2,24.2766387666725,19.7007292896674,0.0191768600599734,99.0,2.1,99.0,0.998766345916604,1,8,1,19.0,0.0,19.0,19.8301,-90.5349,10
Campeche,9,25.15,24.55,24.7085120569027,20.4602697065585,0.0195605211566792,96.5,2.3,90.5,0.998766345916604,1,9,1,123.0,0.0,123.0,19.8301,-90.5349,10
Campeche,10,26.4,25.05,25.4185400210997,21.797027143583,0.0202119634133459,92.5,2.95,98.5,0.998766345916604,1,10,1,265.59089533121113,21.59089533121125,243.99999999999972,19.8301,-90.5349,10
Campeche,11,27.55,25.35,25.9241553868503,22.991645989066,0.0205841104501045,88.0,3.5,84.0,0.998766345916604,1,11,1,293.7316869720194,17.731686972019972,276.0,19.8301,-90.5349,10
Campeche,12,28.8,25.6,26.4050393953687,23.8978441554675,0.0208894923331911,83.0,3.0,93.0,0.998766345916604,1,12,1,564.5628854508778,201.56288545087804,363.0,19.8301,-90.5349,10
Campeche,13,29.65,25.7,26.6833789511059,24.797493973995,0.0210193556688236,79.5,3.15,118.0,0.998766345916604,1,13,1,267.4976903038814,14.497690303881612,253.0,19.8301,-90.5349,10
Campeche,14,29.7,25.5,26.5764860229731,25.2228235244711,0.0208079197335224,78.5,3.5,79.0,0.998766345916604,1,14,1,240.3715075499358,5.371507549936056,235.0,19.8301,-90.5349,10
Campeche,15,29.55,25.3,26.3586432811869,25.0836527793011,0.0204874002470253,78.0,3.35,56.5,0.998766345916604,1,15,1,181.1263429902564,1.1263429902565638,180.0,19.8301,-90.5349,10
Campeche,16,29.1,25.1,26.08965686599,24.67550138729,0.0202095038696766,79.0,3.7,93.0,0.998766345916604,1,16,1,76.0,0.0,76.0,19.8301,-90.5349,10
Campeche,17,28.45,24.9,25.7770407865864,24.0889740584282,0.0199471742072244,81.0,3.7,83.5,0.998766345916604,1,17,1,35.99999999999972,0.0,35.99999999999972,19.8301,-90.5349,10
Campeche,18,27.8,24.75,25.4529528000621,23.5312954970839,0.0196722200227774,83.0,3.35,73.0,0.998766345916604,1,18,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,19,27.3,24.65,25.2613825686229,23.1404275951734,0.0195624209577372,85.0,3.25,103.5,0.998766345916604,1,19,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,20,26.9,24.5,25.0882200344221,22.8191654981837,0.0194422256720423,86.5,2.9,99.0,0.998766345916604,1,20,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,21,26.45,24.25,24.7923164542494,22.3920287173299,0.0191439929951195,87.5,2.9,107.5,0.998766345916604,1,21,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,22,26.0,23.95,24.4931329048581,21.9203226797619,0.0188461760828266,88.5,2.45,94.5,0.998766345916604,1,22,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,23,25.6,23.6,24.1726700306355,21.447946622998,0.0184986952520045,89.0,1.8,80.0,0.998766345916604,1,23,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,24,25.2,23.2,23.7849306777934,20.9223050924288,0.0180514918076605,89.0,1.45,83.0,0.998766345916604,1,0,1,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,25,24.7,22.85,23.365554718004,20.281060190725,0.0176073744669201,89.5,1.2,96.5,0.998766345916604,1,1,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,26,24.1,22.5,22.9114621228933,19.506867698667,0.0171638030564706,90.5,1.65,98.5,0.998766345916604,1,2,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,27,23.5,22.15,22.5157240201287,18.7019815328143,0.016820643483292,92.0,3.05,92.5,0.998766345916604,1,3,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,28,22.9,21.85,22.1141871772333,17.5117254109628,0.0164772165800405,93.5,3.65,60.0,0.998766345916604,1,4,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,29,22.3,21.55,21.705928642097,16.2666872479131,0.0161339519997692,95.0,3.25,58.5,0.998766345916604,1,5,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,30,21.75,21.3,21.3997272425142,15.4616727299418,0.0159250015531143,97.0,2.75,66.0,0.998766345916604,1,6,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,31,21.2,21.0,21.0852740512639,14.6364952425688,0.0157096842519366,99.0,2.55,66.0,0.998766345916604,1,7,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,32,21.7,21.25,21.4087811601681,15.0788528703959,0.0159590940594534,97.5,2.2,63.0,0.998766345916604,1,8,2,73.17517998867639,5.175179988676612,68.0,19.8301,-90.5349,10
Campeche,33,23.3,22.0,22.3828165566739,16.8306597840077,0.0167061758257655,92.5,1.95,56.5,0.998766345916604,1,9,2,210.52638387747388,42.52638387747389,168.0,19.8301,-90.5349,10
Campeche,34,25.2,22.7,23.3857442666146,18.3102278822148,0.0174259659358789,86.0,2.4,87.5,0.998766345916604,1,10,2,440.2780427200139,215.27804272001498,225.0,19.8301,-90.5349,10
Campeche,35,26.95,23.2,24.2149733745583,20.1897699308715,0.0179934097960675,80.0,2.85,74.0,0.998766345916604,1,11,2,467.0974049963222,151.09740499632224,316.0,19.8301,-90.5349,10
Campeche,36,28.4,23.45,24.8259931243039,21.2954602526736,0.0183708138645076,75.0,2.9,89.0,0.998766345916604,1,12,2,657.6520236160388,387.6520236160389,270.0,19.8301,-90.5349,10
Campeche,37,29.8,23.65,25.2387682149102,21.2573352206801,0.0184608980076564,69.5,3.4,103.5,0.998766345916604,1,13,2,685.5456521998944,467.54565219989445,218.0,19.8301,-90.5349,10
Campeche,38,30.7,23.7,25.4652355258947,21.6927321925783,0.0184589195530881,66.0,4.29999999999999,96.0,0.998766345916604,1,14,2,611.4255811689,402.4255811689,208.99999999999972,19.8301,-90.5349,10
Campeche,39,31.05,23.7,25.6059815719143,22.7413286680605,0.018548342004389,65.0,4.04999999999999,105.5,0.998766345916604,1,15,2,479.73344968966387,249.73344968966555,230.0,19.8301,-90.5349,10
Campeche,40,30.6,23.55,25.460726947393,24.2546858618067,0.0184938230028192,66.5,3.95,86.0,0.998766345916604,1,16,2,200.2095872075122,26.209587207512246,173.99999999999972,19.8301,-90.5349,10
Campeche,41,29.55,23.3,25.0119501336165,24.5566326305461,0.0181895039195877,69.5,3.95,89.0,0.998766345916604,1,17,2,145.91942690835052,59.91942690835055,85.99999999999973,19.8301,-90.5349,10
Campeche,42,28.3,23.05,24.425748273979,23.0024324250201,0.017760352219127,73.0,3.75,103.5,0.998766345916604,1,18,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,43,27.35,22.85,24.0775503073579,21.7733671660113,0.0176039073097206,76.5,3.05,101.5,0.998766345916604,1,19,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,44,26.8,22.7,23.8572442894985,21.2510959683489,0.0174872215334686,78.5,1.85,92.5,0.998766345916604,1,20,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,45,26.2,22.5,23.5086408206422,20.6380000217671,0.0171942761237894,80.0,1.2,93.0,0.998766345916604,1,21,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,46,25.65,22.2,23.1999006266264,20.0688691653986,0.0169490340685086,81.5,0.8,131.5,0.998766345916604,1,22,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,47,25.1,21.8,22.7479676347129,18.9817827431801,0.0164927018196528,82.0,0.6,143.5,0.998766345916604,1,23,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,48,24.5,21.4,22.2467560386,17.780452932407,0.0159969323267189,82.5,0.4,160.0,0.998766345916604,1,0,2,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,49,23.9,21.05,21.8754261052657,16.9941825417226,0.0157048588984395,84.0,0.25,243.5,0.998766345916604,1,1,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,50,23.3,20.7,21.4975637729027,15.756070861138,0.0154105989743318,85.5,0.2,301.5,0.998766345916604,1,2,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,51,22.7,20.35,21.0490489577514,14.4407490689494,0.0150256766803783,86.5,0.35,303.0,0.998766345916604,1,3,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,52,22.05,20.05,20.671428471937,13.4712287283675,0.014771280603489,88.5,0.5,259.0,0.998766345916604,1,4,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,53,21.4,19.8,20.343781992927,12.4135237938023,0.0145928143210227,91.0,0.4,240.0,0.998766345916604,1,5,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,54,20.8,19.6,19.9939898944423,11.4111118363074,0.0143688800138561,93.0,0.3,262.5,0.998766345916604,1,6,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,55,20.2,19.35,19.6352098471131,9.87931973490759,0.0141392961855265,95.0,0.35,262.0,0.998766345916604,1,7,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,56,20.95,19.7,20.1410242404259,9.99407247660462,0.0145052131150498,93.0,0.45,236.5,0.998766345916604,1,8,3,89.90653532141833,22.906535321418417,67.0,19.8301,-90.5349,10
Campeche,57,23.35,20.7,21.5454729995577,12.74469555462,0.0154583528636939,85.5,0.6,190.5,0.998766345916604,1,9,3,313.90800171514167,193.90800171514195,120.0,19.8301,-90.5349,10
Campeche,58,26.05,21.6,22.8683203469588,15.222657346449,0.0162734144584635,76.5,0.8,159.0,0.998766345916604,1,10,3,546.4047425082139,409.40474250821393,136.99999999999972,19.8301,-90.5349,10
Campeche,59,28.35,22.15,23.8446186909346,17.6341247290866,0.0168110632394356,69.0,1.4,147.5,0.998766345916604,1,11,3,638.5299155592721,451.5299155592722,187.0,19.8301,-90.5349,10
Campeche,60,30.1,22.35,24.5042246889622,19.4295921435848,0.0171244440998157,63.5,2.05,109.0,0.998766345916604,1,12,3,732.6016347502139,575.6016347502139,157.0,19.8301,-90.5349,10
Campeche,61,31.5,22.4,24.9351719010819,20.3931044202929,0.0172371740379807,59.0,2.55,80.0,0.998766345916604,1,13,3,772.6663298379111,648.6663298379111,124.0,19.8301,-90.5349,10
Campeche,62,32.3999999999999,22.35,25.1516322585424,21.3333055640226,0.0172147124932549,56.0,2.75,74.5,0.998766345916604,1,14,3,686.8243123372639,555.8243123372638,131.0,19.8301,-90.5349,10
Campeche,63,32.75,22.3,25.1617210156773,21.8091732108096,0.0170835712138267,54.5,2.25,79.5,0.998766345916604,1,15,3,589.773841269061,476.7738412690611,113.0,19.8301,-90.5349,10
Campeche,64,32.3999999999999,22.25,24.9607165394448,21.6632014518417,0.0168989543531161,55.0,2.14999999999999,107.0,0.998766345916604,1,16,3,356.34309699772496,238.34309699772555,118.0,19.8301,-90.5349,10
Campeche,65,31.25,22.05,24.536499384729,20.6694897305733,0.0166917717155454,58.0,3.25,105.5,0.998766345916604,1,17,3,166.90767761633526,107.90767761633528,59.0,19.8301,-90.5349,10
Campeche,66,29.55,21.75,23.9332013356,19.0896035769288,0.0164433505779878,63.0,4.65,105.5,0.998766345916604,1,18,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,67,28.2,21.55,23.3908380993265,18.3447966239388,0.0161656605132696,67.0,4.95,72.0,0.998766345916604,1,19,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,68,27.4,21.4,23.0630844100327,18.1305765910733,0.0159997484474255,69.5,3.9,26.0,0.998766345916604,1,20,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,69,26.6,21.15,22.7152564573708,17.3943800469536,0.0158099805578926,72.0,2.9,63.0,0.998766345916604,1,21,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,70,25.8,20.8,22.2756747441947,16.5458639362154,0.0154913492735244,74.0,2.8,96.0,0.998766345916604,1,22,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,71,25.0,20.35,21.7515173395761,15.5761839641779,0.015061286209985,75.5,2.75,64.0,0.998766345916604,1,23,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,72,24.15,19.85,21.17112106615,14.5474454115875,0.0145883165966632,77.0,2.65,55.0,0.998766345916604,1,0,3,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,73,23.35,19.45,20.6275034550921,13.5720599441829,0.0141639345265087,78.5,2.55,84.0,0.998766345916604,1,1,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,74,22.65,19.1,20.1685658511591,12.5800189110623,0.0138284390387875,80.0,2.4,101.5,0.998766345916604,1,2,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,75,21.9,18.6999999999999,19.7174028780871,11.4533422353284,0.013535382669336,82.0,3.0,91.0,0.998766345916604,1,3,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,76,21.15,18.4,19.2548931138822,10.3437804987909,0.01323705099404,84.0,3.85,47.5,0.998766345916604,1,4,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,77,20.45,18.15,18.8872384923242,9.28139581753578,0.0130522725532078,86.5,4.1,25.0,0.998766345916604,1,5,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,78,19.7,17.9,18.5150391219477,8.78525090671263,0.0128889175206228,89.5,3.4,26.0,0.998766345916604,1,6,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,79,18.9499999999999,17.6,18.0690971811074,8.30225686248519,0.0126394560722237,92.0,2.3,26.5,0.998766345916604,1,7,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,80,19.7,17.9499999999999,18.5726489944705,9.00714485324306,0.0129624233594011,90.0,1.75,67.0,0.998766345916604,1,8,4,99.1189917794386,37.118991779438616,62.0,19.8301,-90.5349,10
Campeche,81,21.85,18.9,19.8586783538219,11.425521368118,0.0137455122762822,83.5,1.75,97.0,0.998766345916604,1,9,4,286.51149169210277,159.51149169210305,126.99999999999973,19.8301,-90.5349,10
Campeche,82,24.0,19.6,20.9631505300585,12.506484594166,0.0143584656575997,76.5,1.8,87.0,0.998766345916604,1,10,4,485.7062779719555,338.70627797195556,146.99999999999974,19.8301,-90.5349,10
Campeche,83,26.15,20.1,21.9314043203839,13.5491777172354,0.0148385699871196,69.5,2.05,87.5,0.998766345916604,1,11,4,671.1658094289555,522.1658094289555,148.99999999999972,19.8301,-90.5349,10
Campeche,84,28.1,20.45,22.6547679256425,15.6355953989565,0.0150867714191003,63.0,2.3,87.5,0.998766345916604,1,12,4,778.4934068618917,661.4934068618917,116.99999999999973,19.8301,-90.5349,10
Campeche,85,29.55,20.6,23.1584875270465,17.1743096119719,0.0152400451547326,58.5,2.9,81.5,0.998766345916604,1,13,4,758.0761518553445,590.0761518553444,168.0,19.8301,-90.5349,10
Campeche,86,30.25,20.6,23.4054901538958,19.1730946832109,0.0153250304411225,56.5,3.1,102.5,0.998766345916604,1,14,4,610.0311244320668,380.03112443206663,230.0,19.8301,-90.5349,10
Campeche,87,30.3,20.55,23.357973294889,20.6288070731519,0.0152307265256431,56.0,2.3,100.0,0.998766345916604,1,15,4,477.39405108362223,263.3940510836233,213.99999999999972,19.8301,-90.5349,10
Campeche,88,29.7,20.45,23.1121916805629,21.3245493829209,0.0151062677492269,57.5,2.0,105.5,0.998766345916604,1,16,4,281.6966232682444,92.69662326824584,188.99999999999972,19.8301,-90.5349,10
Campeche,89,28.6,20.35,22.761436419419,21.4154670842897,0.0150374025831174,61.0,2.1,133.0,0.998766345916604,1,17,4,179.19475422794943,88.19475422794943,91.0,19.8301,-90.5349,10
Campeche,90,27.15,20.15,22.21445066185,20.0835148921329,0.0148324334182372,65.5,2.45,112.0,0.998766345916604,1,18,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,91,26.0,20.0,21.7956667560125,18.5278628178315,0.0147044444172177,69.5,2.55,88.5,0.998766345916604,1,19,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,92,25.35,19.95,21.5727339638079,17.5124840666255,0.0146561821606248,72.0,2.5,75.0,0.998766345916604,1,20,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,93,24.7,19.75,21.2628351290424,16.9371558674541,0.0144870244861457,74.0,1.95,72.0,0.998766345916604,1,21,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,94,24.05,19.45,20.8721405279365,16.2767419580384,0.0142100767865543,75.5,1.5,85.5,0.998766345916604,1,22,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,95,23.4,19.15,20.4732480072873,15.5728530281177,0.0139301566090834,77.0,1.65,94.5,0.998766345916604,1,23,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,96,22.75,18.8,20.0663226290998,14.3441197199827,0.0136478534273473,78.5,1.55,86.5,0.998766345916604,1,0,4,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,97,22.1,18.4,19.5873446389367,13.0155641597939,0.0132784178125358,79.5,2.05,70.0,0.998766345916604,1,1,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,98,21.5,18.05,19.2134992430739,12.1631178115622,0.0130370774054809,81.0,2.85,74.0,0.998766345916604,1,2,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,99,20.85,17.75,18.8463636277247,11.2406044791686,0.0128323034900696,83.0,3.25,45.5,0.998766345916604,1,3,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,100,20.15,17.5,18.4213035632484,10.1582880658767,0.0125809826703064,85.0,3.0,51.5,0.998766345916604,1,4,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,101,19.5,17.35,18.0907250846233,9.14367498767182,0.0124364008716306,87.5,2.75,100.5,0.998766345916604,1,5,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,102,18.85,17.1999999999999,17.7472427327022,8.21310025907439,0.0122807331889517,90.0,2.75,74.0,0.998766345916604,1,6,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,103,18.1999999999999,17.0,17.391145259691,7.2562572911288,0.0121149831225524,92.5,2.75,71.5,0.998766345916604,1,7,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,104,19.4,17.65,18.2241617365325,7.89199921902354,0.0126459499802738,89.5,2.65,73.0,0.998766345916604,1,8,5,131.9037628767947,82.90376287679473,49.0,19.8301,-90.5349,10
Campeche,105,22.0,18.8,19.8120554310999,10.2325644911865,0.0136200434012853,82.0,2.4,94.0,0.998766345916604,1,9,5,321.9643934778667,194.96439347786782,126.99999999999973,19.8301,-90.5349,10
Campeche,106,23.8,19.4,20.7773837176114,14.0755106623609,0.0141829502505232,76.5,2.3,121.0,0.998766345916604,1,10,5,407.5069731541139,164.50697315411557,243.0,19.8301,-90.5349,10
Campeche,107,25.3,19.8,21.454518900006,16.37303334238,0.0145078097519428,71.5,2.1,92.5,0.998766345916604,1,11,5,574.3492187643778,332.3492187643777,242.0,19.8301,-90.5349,10
Campeche,108,26.65,20.1,22.0015008230281,17.1968703744838,0.0147304678135279,67.0,2.1,75.0,0.998766345916604,1,12,5,592.819958891825,266.81995889182554,326.0,19.8301,-90.5349,10
Campeche,109,27.7,20.25,22.3832394613828,18.3220779172217,0.0148503698318081,63.5,2.3,71.0,0.998766345916604,1,13,5,657.2263308954695,372.22633089546946,285.0,19.8301,-90.5349,10
Campeche,110,28.55,20.35,22.7177750909454,17.4692946036435,0.0149927899994361,61.0,2.9,103.0,0.998766345916604,1,14,5,679.4322738880471,506.4322738880472,173.0,19.8301,-90.5349,10
Campeche,111,29.0,20.45,22.9407941865282,16.8242967489975,0.0151400310792887,60.0,3.4,104.0,0.998766345916604,1,15,5,547.19665670015,424.19665670014996,123.0,19.8301,-90.5349,10
Campeche,112,28.9,20.5,22.9387892409759,16.9946578991393,0.0151790534393322,60.5,3.4,86.0,0.998766345916604,1,16,5,403.0723402241584,292.0723402241583,111.0,19.8301,-90.5349,10
Campeche,113,28.0,20.45,22.6481243134177,16.359697775537,0.0151189465211803,63.5,3.85,97.0,0.998766345916604,1,17,5,133.34909091533416,46.349090915334166,86.99999999999973,19.8301,-90.5349,10
Campeche,114,26.5,20.3,22.1724051590088,15.5657722071113,0.0150441399859661,69.0,4.54999999999999,101.0,0.998766345916604,1,18,5,15.0,0.0,15.0,19.8301,-90.5349,10
Campeche,115,25.4,20.2,21.7632508114308,15.1666979700609,0.0149099128455266,73.0,4.65,64.5,0.998766345916604,1,19,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,116,24.8,20.15,21.5663499294133,14.8796526571633,0.0148783697794863,75.5,3.55,27.5,0.998766345916604,1,20,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,117,24.2,20.05,21.3545637183746,14.5225299395297,0.0148277432274262,78.0,2.85,50.5,0.998766345916604,1,21,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,118,23.6,19.85,20.9952229082833,13.9690448390518,0.0145716227529314,79.5,3.0,66.5,0.998766345916604,1,22,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,119,23.0,19.55,20.6285225838181,13.8209110242818,0.0143123832166571,81.0,2.75,47.0,0.998766345916604,1,23,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,120,22.4,19.25,20.2546047332395,13.6230824381223,0.0140505305487167,82.5,2.65,56.5,0.998766345916604,1,0,5,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,121,21.85,18.85,19.7959583972956,12.8399393612351,0.0136613958647983,83.0,3.3,85.5,0.998766345916604,1,1,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,122,21.4,18.5,19.4306010158373,12.2166560200396,0.0133642663001151,83.5,4.0,54.0,0.998766345916604,1,2,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,123,20.95,18.35,19.1859910627753,11.6571182847576,0.0132309086957896,85.0,4.4,30.5,0.998766345916604,1,3,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,124,20.5,18.25,18.9948283560692,11.4833972461004,0.0131707492002942,87.0,4.6,47.5,0.998766345916604,1,4,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,125,20.05,18.15,18.7961543961959,11.3047851327223,0.0131025046405841,89.0,3.95,38.5,0.998766345916604,1,5,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,126,19.55,18.15,18.598425019413,10.6254581396564,0.0130581987725196,91.5,3.25,20.0,0.998766345916604,1,6,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,127,19.1,18.15,18.4394821718595,10.6130248085007,0.0130440077558616,94.0,3.25,23.0,0.998766345916604,1,7,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,128,19.8,18.55,18.9567862163217,11.9171157622373,0.013414987973538,92.5,3.4,41.0,0.998766345916604,1,8,6,84.50186902978471,13.501869029784917,70.99999999999973,19.8301,-90.5349,10
Campeche,129,21.55,19.35,20.0051558054883,13.9170025770906,0.0140685309299338,87.0,3.4,28.5,0.998766345916604,1,9,6,250.92746922028167,71.92746922028167,178.99999999999972,19.8301,-90.5349,10
Campeche,130,23.1,19.9,20.8534462040394,15.6507367519758,0.0145832210836753,82.0,3.15,16.5,0.998766345916604,1,10,6,355.4218609068166,101.42186090681915,253.99999999999972,19.8301,-90.5349,10
Campeche,131,24.95,20.4,21.7755988646592,15.6416348603007,0.015117225130312,76.0,3.25,74.0,0.998766345916604,1,11,6,675.274668282475,472.274668282475,203.0,19.8301,-90.5349,10
Campeche,132,26.6,20.7,22.4144396644155,17.2797942207295,0.0153599684917442,70.0,4.04999999999999,125.0,0.998766345916604,1,12,6,578.0604906944834,215.0604906944847,363.0,19.8301,-90.5349,10
Campeche,133,27.25,20.65,22.5391178100934,19.8562507076777,0.015271850948069,67.0,5.05,97.5,0.998766345916604,1,13,6,458.72586926876113,98.72586926876167,360.0,19.8301,-90.5349,10
Campeche,134,27.05,20.45,22.3598859457453,20.2195131196016,0.0150894375514913,67.0,5.9,49.5,0.998766345916604,1,14,6,260.5167988816959,9.516798881695944,251.0,19.8301,-90.5349,10
Campeche,135,26.45,20.2,22.05134457714,20.1122495395609,0.0148875059401481,68.5,6.4,38.0,0.998766345916604,1,15,6,266.4829185175564,19.48291851755647,247.0,19.8301,-90.5349,10
Campeche,136,25.95,20.05,21.8249612336309,19.6827741083804,0.0147679501719576,70.0,6.25,37.0,0.998766345916604,1,16,6,231.30422315653973,34.30422315653972,197.0,19.8301,-90.5349,10
Campeche,137,25.3,19.95,21.5993858985293,18.6746828155567,0.0147155170455097,72.5,5.2,23.5,0.998766345916604,1,17,6,106.4081548927425,10.408154892742528,96.0,19.8301,-90.5349,10
Campeche,138,24.4,19.8,21.1960722931256,17.4274728834558,0.0145185145331424,75.5,3.55,69.5,0.998766345916604,1,18,6,15.0,0.0,15.0,19.8301,-90.5349,10
Campeche,139,23.65,19.65,20.8408833983735,16.709256284756,0.0143344723512329,78.0,2.4,103.0,0.998766345916604,1,19,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,140,23.15,19.55,20.6386989538202,16.2474255627867,0.0142634482217996,80.0,1.7,83.0,0.998766345916604,1,20,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,141,22.7,19.4,20.4101629918459,15.3501265767344,0.0141373978066287,81.5,1.2,101.5,0.998766345916604,1,21,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,142,22.25,19.15,20.1123645725836,14.3783856895573,0.0139200203979591,82.5,1.05,121.0,0.998766345916604,1,22,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,143,21.75,18.8,19.7635450599294,13.797826021232,0.0136599566702398,83.5,0.85,136.0,0.998766345916604,1,23,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,144,21.25,18.4499999999999,19.3501795945811,12.7092537320433,0.013320286734839,84.0,0.7,159.0,0.998766345916604,1,0,6,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,145,20.7,18.1,18.9470092756472,11.4988643293655,0.0130246415913214,85.0,0.6,165.5,0.998766345916604,1,1,7,0.0,0.0,0.0,19.8301,-90.5349,10
